Name,Price (NPR),Product URL
"HP Pavilion 14 Plus (Intel Core Ultra 7 14th Gen 155H Processor | 32GB RAM | 1TB SSD | Intel Evo Certified | Backlit Keyboard | 14"" 2.8K OLED Display)",169000,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-ultra-7-155h-processor-32gb-ram-1tb-ssd-14-inch/
"HP Pavilion 14 Plus (Intel Core Ultra 5 14th Gen 125H Processor | 16GB RAM | 512GB SSD | Intel Evo Certified | Backlit Keyboard | 14"" 2.8K OLED Display)",149000,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-ultra-5-125h-16gb-ram-512gb-ssd-14-2-8k-oled-display/
"HP Pavilion 14 Plus (Intel Core Ultra 5 14th Gen 125H Processor | 32GB RAM | 512GB SSD | Intel Evo Certified | Backlit Keyboard | 14"" 2.8K Display)",109900,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-ultra-5-125h-32gb-ram-512gb-ssd-14-2-8k-display/
"HP Pavilion 14 Plus (Intel Core Ultra 5 14th Gen 125H Processor | 16GB RAM | 512GB SSD | Intel Evo Certified | Backlit Keyboard | 14"" 2.8K Display)",102999,https://infotechsnepal.com.np/product/hp-pavilion-14-plus-core-ultra-5-125h-16gb-ram-512gb-ssd-14-inch/
"Acer Aspire 7 (Intel Core  i5 | 13420H processor | 16GB RAM | 512GB | NVIDIA® GeForce RTX  3050 6 GB Graphics | RGB Multi color-illuminated full sized keyboard | 15.6""  FHD 144Hz display)",95499,https://infotechsnepal.com.np/product/acer-aspire-7-i5-13420h-16gb-ram-512gb-ssd-rtx-3050-6-gb-graphics-15-6-fhd/
"Acer Aspire 7 (Intel Core  i5 13th Gen 13420H processor | 16GB RAM | 512GB SSD | NVIDIA® GeForce RTX  2050 4GB Graphics | RGB Multi color-illuminated full sized keyboard | 15.6""  FHD 144Hz display)",94999,https://infotechsnepal.com.np/product/acer-aspire-7-i5-13420h-16gb-ram-512gb-ssd-rtx-2050-4gb-graphics-15-6-fhd/
"Acer Aspire 3 SlimBook 15 (AMD Ryzen 7 7730U Processor | 16GB DDR4 RAM | 512GB SSD NVME GEN4 SSD | 15.6"" FHD Display)",71999,https://infotechsnepal.com.np/product/acer-aspire-3-slimbook-15-ryzen-7-7730u-16gb-ram-512gb-ssd-15-6-fhd/
"Acer Aspire 3 SlimBook 15 (AMD Ryzen 5 7430U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | Backlit Keyboard | 15.6"" FHD Display)",62999,https://infotechsnepal.com.np/product/acer-aspire-3-slimbook-15-ryzen-5-7430u-16gb-ram-512gb-ssd-radeon-graphics-backlit-keyboard-15-6-fhd/
"Acer Aspire 3 SlimBook 15  (AMD Ryzen 5 7430U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" FHD Display)",62999,https://infotechsnepal.com.np/product/acer-aspire-3-ryzen-5-7430u-16gb-ram-512gb-ssd-radeon-graphics-15-6-fhd/
Acer Aspire 3 14 ( Intel Core i3 13th Gen N305 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 14” FHD Acer ComfyView LED LCD Display),47499,https://infotechsnepal.com.np/product/aspire-3-14-core-i3-n305-8gb-ram-256gb-ssd-uhd-graphics-14-fhd/
"Lenovo V14 G4 AMN (AMD Ryzen 5 7520U Processor | 16GB DDR5 RAM | 512GB NVME GEN4 SSD | AMD Radeon Graphics | 14"" FHD Display)",63999,https://infotechsnepal.com.np/product/lenovo-v14-g4-amn-ryzen-5-7520u-16gb-ram-512gb-ssd-radeon-graphics-14-fhd/
Acer Aspire Lite 14 (Intel Core i3 13th Gen N300 Processor | 8GB DDR5 RAM | 512GB SSD | Intel UHD Graphics | 14.0″ WUXGA IPS Display | 2 Years Warranty),51999,https://infotechsnepal.com.np/product/acer-aspire-lite-14-core-i3-n300-8gb-ram-512gb-ssd-uhd-graphics-14-0-inch/
"Acer Aspire 3 SlimBook 15 (AMD Ryzen 3 7330U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" Anti-Glare FHD Display)",48999,https://infotechsnepal.com.np/product/acer-aspire-3-slimbook-15-ryzen-3-7330u-8gb-ram-512-gb-ssd-15-6-fhd/
"Acer Aspire 3 Slimbook (Intel Celeron N4500 Processor | 8GB RAM | 256 GB SSD | 15.6"" Anti Glare FHD Display)",35899,https://infotechsnepal.com.np/product/acer-aspire-3-slimbook-intel-celeron-n4500-8gb-ram-256-gb-ssd-15-6-fhd/
Acer Aspire Go 15 (Intel Core i3 13th Gen N305 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6” FHD Display),49000,https://infotechsnepal.com.np/product/acer-aspire-go-15-core-i3-n305-8gb-ram-256gb-ssd-intel-uhd-graphics-15-6-fhd/
"Dell Inspiron 15 3535 (AMD Ryzen 7 7730U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" 120Hz Touch Display)",79999,https://infotechsnepal.com.np/product/dell-inspiron-15-ryzen-7-7730u-16gb-ram-512gb-ssd-radeon-graphics-15-6-fhd/
"Dell Inspiron 15 3535 (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" 120Hz Display | 1 Year Warranty )",63999,https://infotechsnepal.com.np/product/dell-inspiron-15-ryzen-5-7520u-8gb-ram-512gb-ssd-radeon-graphics-15-6-fhd/
"Lenovo Legion Pro 5i Gen 9 Gaming (Intel Core i9 14th Gen 14900HX Processor | 32GB RAM | 2TB SSD | NVIDIA GeForce RTX 4070 8GB Graphics | 16"" WQXGA IPS Display)",300999,https://infotechsnepal.com.np/product/lenovo-legion-pro-5i-i9-14900hx-32gb-ram-2tb-ssd-rtx-4070-graphics-16-inch/
"Lenovo IdeaPad 5 (AMD Ryzen 5 8645HS Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | Backlit Keyboard & Fingerprint Reader | 16"" WUXGA IPS Display)",103000,https://infotechsnepal.com.np/product/lenovo-ideapad-5-ryzen-5-16gb-ram-512gb-ssd-radeon-graphics-16-inch/
Lenovo YOGA 7 2025 (AMD RYZEN 7 8840HS Processor | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 14″ 2K WUXGA x360 Touch IPS Display),121999,https://infotechsnepal.com.np/product/lenovo-yoga-7-ryzen-7-8840hs-16gb-ram-1tb-ssd-radeon-graphics-14-inch/
"Dell Latitude 7440 (Intel Core i7 13th Gen 1365U Processor | 32GB RAM | 512GB SSD  | Intel Iris Graphics | 14"" FHD Touch Display)",139999,https://infotechsnepal.com.np/product/dell-latitude-7440-core-i7-1365u-32gb-ram-512gb-ssd-iris-graphics-14-fhd/
"Lenovo IdeaPad Slim 3  (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 14"" FHD Display)",59999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-ryzen-5-7520u-8gb-ram-512gb-ssd-radeon-graphics-14-inch/
"Lenovo Ideapad Slim 3  (AMD Ryzen 5 7520U Processor | 8GB RAM | 256GB SSD | AMD Radeon Graphics 14"" FHD Display)",56999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-ryzen-5-8gb-ram-256gb-ssd-radeon-graphics-14-fhd/
Lenovo YOGA 7 2025 (AMD RYZEN 7 8840HS Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 14″ 2K WUXGA x360 Touch IPS Display),116999,https://infotechsnepal.com.np/product/lenovo-yoga-7-ryzen-7-8840hs-16gb-ram-512gb-ssd-radeon-graphics-14-inch/
"ASUS VivoBook Pro 15 (Intel Core Ultra 7 155H Processor | 24GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 15.6"" Display | 2 Years Authorized Warranty )",242999,https://infotechsnepal.com.np/product/asus-vivobook-pro-15-ultra-7-24gb-ram-1tb-ssd-rtx-4060-graphics-15-6-inch/
"Asus VivoBook Pro 15 OLED (Intel Core Ultra 7 155H Processor | 16GB RAM | 1 TB SSD | NVIDIA® RTX 3050 6GB Graphics | 15.6"" (1920X1080) FHD OLED Display)",151999,https://infotechsnepal.com.np/product/asus-vivobook-pro-15-ultra-7-16gb-ram-1-tb-ssd-rtx-3050-graphics-15-6-inch/
Acer Aspire 5 15 A515-58M-53ES (Intel Core i5 13th Gen 13420H Processor | 8GB RAM DDR5-SDRAM | 512GB NVMe GEN4  SSD | Intel UHD Graphics | 15.6-INCH FHD IPS Display),73999,https://infotechsnepal.com.np/product/acer-aspire-5-15-intel-i5-13420h-8gb-ram-512gb-ssd-uhd-graphics-15-6-inch/
"Asus VivoBook 14 (Intel Core™ i5-1335U Processor | 8GB RAM | 512GB SSD | Magic Numpad | Intel UHD Graphics | 14"" FHD Display | 1 year Warranty)",75999,https://infotechsnepal.com.np/product/asus-vivobook-14-core-i5-1335u-8gb-ram-512gb-ssd-uhd-graphics-14-fhd/
"Lenovo Legion 5i  Gaming (Intel Core i9 14th Gen 14900HX Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4070 8GB Graphics | 4-Zone RGB Backlight Keyboard | 16"" WQXGA IPS Display)",275999,https://infotechsnepal.com.np/product/lenovo-legion-5i-core-i9-14900hx-16gb-ram-1tb-ssd-rtx-4070-graphics-16-inch/
ASUS Vivobook 15 (AMD Ryzen 5 7530U Processor | AMD Radeon Graphics | 16GB RAM | 512GB SSD | 15” FHD Display),66999,https://infotechsnepal.com.np/product/asus-vivobook-15-ryzen-5-16gb-ram-512gb-ssd-radeon-graphics-15-inch/
"Lenovo IdeaPad 5 2025 (AMD Ryzen 5 8645HS Processor | 16GB RAM | 1TB SSD | AMD Radeon Graphics | Backlit Keyboard & Fingerprint Reader | 14"" WUXGA IPS x360 Touch Display)",106000,https://infotechsnepal.com.np/product/lenovo-ideapad-5-ryzen-5-8645hs-16gb-ram-1tb-ssd-radeon-graphics-14-inch/
"HP ZBook Firefly 14 G10 (Intel Core i5 13th Gen 1335U Processor | 16GB RAM |  512GB SSD | 14"" WUXGA FHD+ Display)",95999,https://infotechsnepal.com.np/product/hp-zbook-firefly-14-g10-i5-16gb-ram-512gb-ssd-iris-xe-graphics-14-inch/
"Lenovo IdeaPad 5 2025 (AMD Ryzen 7 8845HS Processor | 16GB RAM | 1TB SSD | AMD Radeon Graphics | Backlit Keyboard & Fingerprint Reader | 14"" WUXGA IPS x360 Touch Display)",116999,https://infotechsnepal.com.np/product/lenovo-ideapad-5-ryzen-7-16gb-ram-1tb-ssd-radeon-graphics-14-inch/
"Acer Nitro V 15 Gaming (AMD Ryzen 5-7535HS Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB | 15.6"" FHD IPS 144Hz Display)",93999,https://infotechsnepal.com.np/product/acer-nitro-v-15-ryzen-5-7535hs-16gb-ram-512gb-ssd-rtx-2050-15-6-inch/
"Acer Nitro 16 Gaming (Intel Core i7 13th Gen 13620H Processor | 16GB DDR5 RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Dedicated Graphics | 16"" WUXGA 165hHz Display)",139999,https://infotechsnepal.com.np/product/acer-nitro-16-i7-13620h-16gb-ram-512gb-ssd-rtx-4050-graphics-16-inch/
"Acer Nitro 16 Gaming 2025 (AMD Ryzen 7 8845HS Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce  RTX 4060 8GB GDDR6 VRAM | RGB Keyboard | 16"" WUXGA IPS 165Hz Display)",156699,https://infotechsnepal.com.np/product/acer-nitro-16-ryzen-7-16gb-ram-512gb-ssd-rtx-4060-graphics-16-inch/
"Dell Inspiron 15 3535 (AMD Ryzen 5 7520U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 15.6"" 120Hz Display)",66999,https://infotechsnepal.com.np/product/dell-inspiron-15-ryzen-5-7520u-16gb-ram-512gb-ssd-radeon-graphics-15-6-inch/
"Dell Inspiron 15 3535 (AMD Ryzen 7 7730U Processor | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 15.6"" 120Hz Display)",87799,https://infotechsnepal.com.np/product/dell-inspiron-15-ryzen-7-77730u-16gb-ram-1tb-ssd-amd-radeon-15-6-inch/
"Acer Aspire Go 14 (AMD Ryzen 5 7520U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 14"" WUXGA FHD Display)",63999,https://infotechsnepal.com.np/product/acer-aspire-ryzen-5-8gb-ram-512gb-ssd-radeon-graphic-14-inch/
Acer Predator Helios Neo 16 2025 (Intel Core i7 14th Gen 14700HX Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 16” WQXGA (2560 x 1600) 165Hz Display),182999,https://infotechsnepal.com.np/product/acer-helios-core-i7-16gb-ram-1tb-ssd-rtx-4060-graphic-16-inch/
"HP Pavilion 16 Plus (Intel Core i7 13th Gen 13700H Processor | 16GB RAM | 512GB SSD | 16"" WQXGA Display)",125999,https://infotechsnepal.com.np/product/hp-pavilion-i7-13700h-16gb-ram-512gb-ssd-iris-xe-16-inch/
"Acer Aspire 15 (AMD Ryzen 5 8640HS Processor | 16GB RAM | 512 GB SSD | 15.6"" FHD IPS Display)",75999,https://infotechsnepal.com.np/product/acer-aspire-15-ryzen-5-16gb-ram-512-gb-ssd-15-6-inch/
"Dell Inspiron 14 7445 2 in 1 (AMD Ryzen 7 8840HS Processor | 16GB RAM | 1TB SSD | 14"" FHD+ Touch x360 Display)",115999,https://infotechsnepal.com.np/product/dell-inspiron-ryzen-7-16gb-ram-1tb-ssd-14-inch/
"Dell Vostro 3530 15 (Intel Core i5 13th Gen 1335U Processor | 8GB RAM | 512GB SSD | Intel Iris Graphics | 15.6"" FHD Display)",71999,https://infotechsnepal.com.np/product/dell-vostro-3530-15-i5-1335u-8gb-ram-512gb-ssd-iris-xe-15-6-inch/
Acer Predator Helios Neo 16 2025 (Intel Core i7 14th Gen 14650HX Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 16” WQXGA (2560 x 1600) 240Hz Display),187999,https://infotechsnepal.com.np/product/acer-helios-i7-14650hx-16gb-ram-1tb-ssd-rtx-4060-16-inch/
Acer Nitro 5 Gaming (2024) | Intel Core i5 12th Gen 12450H Processor | 8GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics | RGB Keyboard | 15.6” FHD 144Hz Display),92999,https://infotechsnepal.com.np/product/acer-nitro-v-i5-12450h-8gb-ram-512gb-ssd-rtx-2050-15-6-inch/
Asus Vivobook 15 (Intel Core i5 13th Gen 1335U Processor | 8GB RAM | 512GB SSD | Intel Iris Xᵉ Graphics | 15.6″Inch FHD IPS  Display),74999,https://infotechsnepal.com.np/product/asus-vivobook-15-i5-13th-gen-8gb-ram-intel-iris-x%e1%b5%89-graphics-15-6-inch/
Lenovo IdeaPad Slim 3 14IRU8 | Intel Core i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14” FHD (1920 x 1080) Display,89999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-14iru8-intel-i7-1355u-16gb-ram-512gb-ssd-14-inch/
"Acer Aspire Lite 16 Intel Core i5 13th Gen 1334U Processor | 16GB RAM | 512GB SSD NVMe Gen4 SSD | Intel UHD GRAPHICS | 16"" FHD WUXGA IPS Display)",73999,https://infotechsnepal.com.np/product/acer-aspire-lite-16-intel-i5-13th-gen-16gb-ram-512gb-ssd-16-display/
"Acer Swift X SFX14-72G Intel Core Ultra 7 155H Processor | 16GB RAM | 1 TB SSD | NVIDIA RTX 3050 6GB Graphics | 14.5"" 2.8K 120Hz OLED Display)",141999,https://infotechsnepal.com.np/product/acer-swift-x-sfx14-72g-7-16gb-ram-1-tb-ssd-14-5-inch/
"Dell Latitude 3540 (Intel Core i5 13th Gen 1335U Processor | 16GB RAM | 512GB SSD | Intel Integrated Graphics | 15.6"" FHD IPS Display)",96999,https://infotechsnepal.com.np/product/dell-latitude-3540-intel-i5-13th-gen-16gb-ram-512gb-ssd-15-6-display/
"Lenovo Ideapad Slim 7i 14 (Intel Core Ultra 7 14th Gen 155H Processor | 32GB RAM | 1TB SSD |  Intel Arc Graphics | 14"" WUXGA FHD 100% DCI-P3 Touch OLED Display)",139999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-7i-14-ultra-7-32gb-ram-1tb-ssd-arc-graphics-14-inch/
"Lenovo Legion 5  Gaming (Intel Core i7 14th Gen 14650HX Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 4-Zone RGB Backlight Keyboard | 16"" WQXGA  (2560 x 1600),IPS 165Hz Display)",196999,https://infotechsnepal.com.np/product/lenovo-legion-5-core-i7-16gb-ram-1tb-ssd-geforce-4060-graphics-backlight/
Lenovo LOQ 15 (Intel Core i5-13450HX Processor | 24GB RAM | 1TB SSD | NVIDIA Geforce RTX 4050 6GB Graphics | 15.6″ FHD IPS 144HZ Display),129999,https://infotechsnepal.com.np/product/lenovo-loq-15-i5-13450hx-24gb-ram-1tb-ssd-rtx-4050-15-6-inch/
"Lenovo Legion 5 Gaming (Intel Core i7 13th Gen 13650HX Processor | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 4-Zone RGB Backlit Keyboard | 16” WQXGA (2560 x 1600) IPS,165Hz Display)",164999,https://infotechsnepal.com.np/product/lenovo-legion-5-gaming-i7-13650hx-16gb-ram-1tb-ssd-rtx-4060-16-inch/
"Asus VivoBook GO 15 E1504FA (AMD Ryzen 3 7320U Processor | 8GB DDR5 RAM | 256GB SSD  | AMD Radeon Graphics | 15.6"" FHD Display)",52999,https://infotechsnepal.com.np/product/asus-vivobook-go-15-ryzen-3-8gb-ram-256gb-ssd-radeon-graphics-15-6-inch/
"Asus TUF Gaming A15 (AMD Ryzen 7 7435HS Processor | 8GB RAM | 512GB SSD | NVIDIA® GeForce RTX 3050 4GB Graphics | 15.6"" FHD 144Hz Display)",102999,https://infotechsnepal.com.np/product/asus-tuf-a15-ryzen-7-8gb-ram-512gb-ssd-rtx-3050-15-6-inch/
ASUS TUF GAMING A15 (AMD Ryzen 7 7435HS Processor | 16GB RAM | 1TB SSD | NVIDIA Geforce RTX 4060 8GB Graphics |  15.6 FHD Display | 2 Year Int'l Warranty | 1 Year Perfect warranty),169999,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-ryzen-7-7435hs-16gb-ram-1tb-ssd-rtx-4060-15-6-inch/
Acer Swift Go 14 (Intel Core i7 13th Gen 1355U Processor | 16GB DDR5 RAM | 1 TB SSD | Intel Iris Xe Graphics | 14” FHD WUXGA Touch Display),109900,https://infotechsnepal.com.np/product/acer-swift-go-14-i7-1355u-16gb-ram-1-tb-ssd-iris-xe-graphics-14-inch/
"HP Notebook 15 (Intel Core i3 13th Gen N305 Processor | 8GB RAM | 256GB SSD | Intel UHD Graphics | 15.6"" FHD IPS Display)",52999,https://infotechsnepal.com.np/product/hp-notebook-i3-n305-8gb-ram-256gb-ssd-uhd-graphics-15-6-inch/
"HP Pavilion 16 (AMD Ryzen 5 8540U Processor | 8GB RAM | 512GB SSD | AMD Radeon Graphics | 16"" WUXGA IPS Display)",77999,https://infotechsnepal.com.np/product/hp-pavilion-16-ryzen-5-8gb-ram-512gb-ssd-radeon-graphics-16-inch/
"HP Pavilion 16 (AMD Ryzen 7 8840U Processor | 16GB RAM | 1TB SSD | AMD Radeon Graphics | 16"" WUXGA IPS Display)",113000,https://infotechsnepal.com.np/product/hp-pavilion-16-ryzen-7-16gb-ram-1tb-ssd-radeon-graphics-16-inch/
"HP Pavilion 16 (AMD Ryzen 5 8540U Processor | 16GB RAM | 512GB SSD | AMD Radeon Graphics | 16"" WUXGA IPS Display)",80000,https://infotechsnepal.com.np/product/hp-pavilion-16-ryzen-5-16gb-ram-512gb-ssd-radeon-graphics-16-inch/
Acer Swift Go 14 (Intel Core Ultra 7 155H Processor | 16 GB RAM | 1TB SSD | Intel ARC Graphics | Fingerprint & Backlit keyboard | 14” WUXGA IPS Slim Bezel Touch Display),113000,https://infotechsnepal.com.np/product/acer-swift-go-14-core-ultra-7-155h-16gb-ram-1tb-ssd-arc-graphics-14-inch/
"Acer Nitro V 15 Gaming (Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 2050 4GB Graphics | 15.6"" FHD 144Hz Display)",108999,https://infotechsnepal.com.np/product/acer-nitro-v-15-gaming-i7-13620h-16gb-ram-512gb-ssd-rtx-2050-15-6-inch/
Lenovo LOQ 15 Gaming (Intel Core i7 14th Gen 14700HX Processor | NVIDIA GeForce RTX 4060 8GB Graphics | 16GB RAM | 1TB SSD | 15.6” FHD IPS 144Hz Display),176999,https://infotechsnepal.com.np/product/lenovo-loq-15-gaming-i7-14700hx-rtx-4060-16gb-ram-1tb-ssd-15-6-inch/
Asus Vivobook 14 (Intel Core i5 13th Gen 1335U Processor | 8GB RAM | 512GB SSD | Intel UHD Graphics | 14″ FHD WV Display | 2 years int’l Warranty),85499,https://infotechsnepal.com.np/product/asus-vivobook-14-i5-1335u-8gb-ram-512gb-ssd-uhd-14-inch/
Acer Predator Helios Neo 16 2025 (Intel Core i9 14th Gen 14900HX Processor | 32GB RAM | 1TB SSD | NVIDIA GeForce RTX 4060 8GB Graphics | 16” WQXGA 240Hz Display),199999,https://infotechsnepal.com.np/product/acer-predator-helios-neo-16-2025-i9-32gb-ram-1tb-ssd-rtx-4060-16-inch/
Asus Pro Art PX13 OLED (Ryzen AI 9 HX 370 Processor | 24GB RAM | 1TB SSD | NVIDIA GeForce RTX 4050 6GB Graphics | Stylus Support | 13.3” 3K (2880 x 1800) OLED Touch Display),313000,https://infotechsnepal.com.np/product/asus-pro-art-px13-oled-ryzen-ai-9-hx-370-24gb-ram-1tb-ssd-rtx-4050-13-3-inch/
Lenovo LOQ 15 Gaming (Intel Core i5-13450HX Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Graphics | 15.6″ FHD IPS 144HZ Display),119999,https://infotechsnepal.com.np/product/lenovo-loq-15-i5-13450hx-16gb-ram-512gb-ssd-rtx-4050-15-6-inch/
"Dell Latitude 13 5350 x360 2025 (Intel Core Ultra 5 14th Gen 135U Processor | 16GB RAM | 512GB SSD | Intel Integrated Graphics | 13.3"" FHD IPS x360 Touch Display)",99999,https://infotechsnepal.com.np/product/dell-latitude-13-core-5-14th-gen-16gb-ram-512gb-ssd-intel-graphics-13-3-inch/
"Acer Nitro V 15 Gaming (AMD Ryzen 5-7535HS Processor | 16GB RAM | 512GB SSD | AI-powered NVIDIA GeForce RTX 4050 6GB Graphics | 15.6"" FHD IPS 144Hz Display)",106699,https://infotechsnepal.com.np/product/acer-nitro-v-15-ryzen-5-16gb-ram-512gb-ssd-rtx-4050-15-6-inch/
"Asus TUF Gaming A15 (AMD Ryzen 7 7435HS Processor | 8GB RAM | 512GB SSD | NVIDIA® Geforce RTX 3050 4GB Graphics | 15.6"" FHD Display | 2 Years Warranty )",133000,https://infotechsnepal.com.np/product/asus-tuf-a15-amd-ryzen-7-8gb-ram-512gb-ssd-rtx-3050-15-6-inch/
ASUS TUF Gaming A15 2024 (AMD Ryzen 9 7940HS Processor | 16GB RAM | 1TB G4 SSD | NVIDIA GeForce RTX 4060 |  15.6” FHD Display),199000,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-ryzen-9-16gb-ram-1tb-ssd-rtx-4060-15-6-inch/
Asus TUF Gaming A14 2024 (AMD Ryzen AI 9 HX 370 Processor | 16GB DDR5 | 1TB PCIE G4 SSD | NVIDIA GeForce RTX 4050 6GB Graphics | 14.0 WQXGA FHD Display),247000,https://infotechsnepal.com.np/product/asus-tuf-gaming-a14-ryzen-ai-9-hx-370-16gb-ram-1tb-ssd-rtx-4050-14-inch/
ASUS TUF GAMING A15 (AMD Ryzen 7 7435HS Processor | 16GB RAM | 512GB SSD | NVIDIA Geforce RTX 4060 8GB Graphics |  15.6 FHD Display | 2 Year Int'l Warranty | 1 Year Perfect warranty),197000,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-ryzen-7-7435hs-16gb-ram-512gb-ssd-rtx-4060-15-6-inch/
"Asus TUF Gaming A15 (AMD Ryzen 7 7435HS Processor | 16GB RAM | 512GB SSD | NVIDIA® Geforce RTX 4050 6GB Graphics | 15.6"" FHD 144Hz Display)",136999,https://infotechsnepal.com.np/product/asus-tuf-gaming-a15-ryzen-7-7435hs-16gb-ram-512gb-ssd-rtx-4050-15-6-inch/
"Acer Nitro V 15 Gaming (Intel Core i7 13th Gen 13620H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 3050 6GB Graphics | 15.6"" FHD IPS 165 Hz Display)",121999,https://infotechsnepal.com.np/product/acer-nitro-v-15-gaming-i7-13620h-16gb-ram-512gb-ssd-rtx-3050-15-6-inch/
"Asus Vivobook S 16 OLED (Intel Core Ultra 9 14th Gen 185H Processor | 16GB RAM | 1TB SSD | CoPilot | Intel Evo Edition | 16"" 3.2K OLED Display)",200999,https://infotechsnepal.com.np/product/asus-vivobook-s-16-oled-core-185h-processor-16gb-ram-1tb-ssd-16-3-inch/
Asus VivoBook S15 OLED (Snapdragon X Elite X1E 78 100 Processor | 16GB RAM | 1TB SSD | Qualcomm Adreno GPU | Qualcomm Hexagon NPU | 15.6-inch 3K (2880 x 1620) 120Hz OLED Display),199000,https://infotechsnepal.com.np/product/asus-vivobook-s15-snapdragon-x-elite-16gb-ram-1tb-ssd-15-6-inch/
"HP Victus 15 (Intel Core i5 13th Gen 13420H Processor | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 4050 6GB Graphics | 15.6"" FHD 144Hz Display)",110999,https://infotechsnepal.com.np/product/hp-victus-15-i5-13420h-16gb-ram-512gb-ssd-rtx-4050-15-6-inch/
Acer Nitro V 16 ANV16-41 (AMD Ryzen 7 8845HS Processor | 16GB RAM | 1TB SSD | Nvidia GeForce RTX 4060 8GB Graphics | AI-integrated | 16″ WUXGA IPS 100% sRGB 165Hz Display),158999,https://infotechsnepal.com.np/product/acer-nitro-v-16-anv16-41-ryzen-7-16gb-ram-1tb-ssd-rtx-4060-16-inch/
"HP Notebook 14 (Intel Core 3 14th Gen 100U Processor | 12GB RAM | 512GB SSD | Intel® UHD Graphics | 14"" FHD Display)",54999,https://infotechsnepal.com.np/product/hp-notebook-14-core-3-100u-12gb-ram-512gb-ssd-intel-uhd-14-inch/
"HP Notebook 14 (Intel Core 3 14th Gen 100U Processor | 8GB RAM | 512GB SSD | Intel® UHD Graphics | 14"" FHD Display)",53499,https://infotechsnepal.com.np/product/hp-notebook-14-core-3-100u-8gb-ram-512gb-ssd-intel-uhd-14-inch/
Acer Aspire 5 15 (Intel Core i9 13th Gen 13900H Processor | 16GB LPDDR5 RAM | 512GB SSD | Intel Iris Xe Graphics |  15.6 ” FHD Acer Comfy View LED LCD Display),109999,https://infotechsnepal.com.np/product/acer-aspire-5-15-i9-13900h-16gb-ram-512gb-ssd-iris-xe-15-6-inch/
Acer Swift X 14 (Intel Core Ultra 5 125H Processor | 16GB RAM | 512GB SSD | RTX 3050 6GB Graphics | AI Integrated | 14.5 inch WQXGA 120Hz Display),125999,https://infotechsnepal.com.np/product/acer-swift-x-14-intel-125h-16gb-ram-512gb-ssd-rtx-3050-14-5-inch/
"Lenovo IdeaPad Slim 3 15IRU9 (14th Gen Intel Core 5 120U Processor | 8GB RAM | 512GB SSD | Intel Graphics | 15.6"" FHD Touch IPS Display)",75999,https://infotechsnepal.com.np/product/lenovo-ideapad-slim-3-15iru9-core-5-120u-8gb-ram-512gb-ssd-15-6-inch/
